,mwra
25883,0.0
37292,0.0
13699,1.0
30607,1.0
4827,0.0
33575,0.0
29134,1.0
39791,1.0
34724,1.0
9343,1.0
37663,1.0
35170,0.0
37952,1.0
22908,0.0
10283,1.0
40863,1.0
9890,0.0
46551,0.0
18323,1.0
26514,0.0
45809,0.0
46132,1.0
17387,1.0
15086,0.0
7566,0.0
29227,1.0
14719,0.0
5368,1.0
39696,1.0
29425,0.0
30143,1.0
2618,1.0
41669,1.0
4485,0.0
24366,0.0
22553,0.0
7384,0.0
44222,0.0
13269,1.0
28677,1.0
9275,0.0
2462,1.0
42222,0.0
46004,0.0
6509,1.0
47144,1.0
589,0.0
13136,1.0
37392,0.0
20142,0.0
39613,1.0
18412,1.0
36885,1.0
43639,0.0
34217,0.0
6837,1.0
29432,1.0
44752,1.0
46957,1.0
42571,0.0
39454,1.0
18103,1.0
22484,1.0
31417,1.0
41574,1.0
29277,0.0
41691,0.0
30140,1.0
6078,0.0
30663,0.0
47192,0.0
37707,1.0
18395,1.0
5898,0.0
2866,0.0
14011,0.0
45149,0.0
30209,1.0
16968,1.0
11460,0.0
20922,1.0
33078,0.0
34484,1.0
34820,1.0
20671,1.0
4668,1.0
3783,1.0
33776,1.0
7347,0.0
45209,0.0
9878,0.0
2773,1.0
13026,0.0
12948,1.0
44670,0.0
40047,1.0
35440,1.0
16260,0.0
25464,0.0
9175,1.0
25901,0.0
19309,1.0
249,0.0
38652,0.0
28128,0.0
6589,1.0
13780,1.0
627,1.0
29523,1.0
45436,0.0
46445,0.0
6511,1.0
2230,1.0
20566,1.0
39763,0.0
18782,1.0
32726,1.0
6305,0.0
13998,1.0
32299,1.0
17570,0.0
10703,0.0
48074,1.0
41988,0.0
4247,0.0
8002,1.0
31954,0.0
32703,0.0
41875,1.0
9497,1.0
11241,1.0
31349,1.0
27543,1.0
5698,1.0
40446,1.0
10988,1.0
42358,1.0
3358,1.0
16567,1.0
4567,1.0
32551,1.0
45059,1.0
1961,1.0
4992,0.0
4891,0.0
14330,1.0
30971,1.0
47783,1.0
6226,0.0
27323,1.0
38134,0.0
35944,0.0
29648,0.0
3359,1.0
32323,0.0
12580,0.0
47070,1.0
9765,1.0
1051,1.0
11410,1.0
9221,0.0
10234,0.0
37531,0.0
41830,0.0
25662,1.0
23666,1.0
27796,1.0
45260,1.0
44905,1.0
13682,1.0
20706,1.0
25832,0.0
38599,1.0
4917,0.0
191,0.0
24484,1.0
37253,0.0
9783,0.0
3924,0.0
9940,0.0
41692,0.0
22800,0.0
16061,1.0
36071,1.0
30826,0.0
25920,1.0
15549,1.0
18074,1.0
27527,0.0
13304,1.0
19692,1.0
34574,1.0
25864,1.0
46900,0.0
35554,0.0
9259,0.0
44224,0.0
34485,1.0
35464,1.0
31027,0.0
12852,1.0
36203,0.0
31923,0.0
29896,1.0
6771,0.0
27559,1.0
39760,0.0
30676,1.0
46898,1.0
44737,1.0
30957,1.0
34524,1.0
39519,0.0
28684,1.0
870,1.0
9104,1.0
33489,1.0
10997,1.0
17270,1.0
18108,1.0
5592,1.0
26096,1.0
10938,0.0
44004,0.0
33082,0.0
26375,1.0
47111,0.0
11949,1.0
40214,1.0
5850,0.0
3129,1.0
16279,1.0
45698,1.0
42933,1.0
18931,1.0
46353,1.0
8112,1.0
32369,1.0
10878,1.0
15916,0.0
11669,0.0
20862,1.0
19942,0.0
11001,0.0
37588,0.0
44823,1.0
9018,1.0
29872,1.0
20866,1.0
47019,0.0
11874,0.0
46574,1.0
25805,1.0
18678,0.0
8597,0.0
6901,1.0
23963,0.0
9949,1.0
16436,1.0
1445,1.0
43563,0.0
14821,0.0
17958,0.0
22523,1.0
20789,0.0
1630,0.0
33037,0.0
1881,1.0
14523,1.0
13900,0.0
37842,1.0
5509,1.0
47580,0.0
2032,1.0
27500,1.0
34700,0.0
35303,1.0
5558,0.0
11151,1.0
20527,0.0
45359,0.0
47110,0.0
6587,1.0
17618,0.0
36683,1.0
446,1.0
14031,1.0
39892,0.0
28378,1.0
31379,1.0
35208,1.0
40460,1.0
38862,0.0
9486,1.0
21902,1.0
28018,0.0
44402,1.0
41185,1.0
30134,0.0
44389,0.0
19520,0.0
38230,1.0
14139,0.0
19567,1.0
23906,0.0
1447,1.0
34057,0.0
23741,0.0
10335,0.0
47866,0.0
15735,1.0
12158,1.0
18814,1.0
12453,1.0
38847,1.0
11349,1.0
4131,1.0
16351,1.0
15408,1.0
33629,0.0
25479,1.0
24685,0.0
10295,0.0
37099,0.0
25159,0.0
46416,1.0
45053,1.0
2775,1.0
32101,0.0
4145,0.0
26899,0.0
17478,1.0
22449,0.0
34314,1.0
43912,1.0
47975,1.0
6953,1.0
35903,1.0
13232,1.0
5750,1.0
14715,0.0
31085,0.0
9076,1.0
27230,0.0
43656,1.0
15160,0.0
42788,1.0
28850,0.0
29768,1.0
3327,1.0
22615,1.0
40150,0.0
1262,1.0
17359,1.0
22250,0.0
25517,1.0
39350,1.0
48116,0.0
21119,1.0
32464,1.0
5021,0.0
23559,0.0
11413,1.0
47292,1.0
42570,0.0
25520,1.0
25380,1.0
19404,1.0
36876,1.0
2690,0.0
4627,1.0
45005,1.0
34087,0.0
45156,0.0
37930,0.0
8566,0.0
12192,1.0
4529,1.0
9941,0.0
48248,1.0
39104,1.0
6982,1.0
44975,1.0
10066,1.0
29877,0.0
13288,0.0
19288,1.0
47376,0.0
570,0.0
36182,1.0
36484,1.0
25515,1.0
7031,0.0
39605,1.0
19610,1.0
44318,1.0
28554,1.0
14026,1.0
14232,1.0
24229,1.0
2217,1.0
5232,1.0
30453,0.0
44180,1.0
30257,1.0
22164,1.0
4996,0.0
3262,0.0
6838,1.0
5741,1.0
11094,1.0
18642,0.0
10922,0.0
4478,0.0
5660,1.0
10776,0.0
32596,1.0
21188,0.0
23993,0.0
17642,1.0
36607,0.0
30926,1.0
17375,1.0
41073,0.0
33687,1.0
43469,1.0
43602,1.0
6644,1.0
29179,0.0
14334,0.0
14282,1.0
4594,0.0
10698,0.0
35618,1.0
19212,1.0
28302,0.0
47567,0.0
37228,0.0
27081,1.0
39391,1.0
9306,0.0
33724,1.0
41258,1.0
9867,0.0
27923,0.0
48073,1.0
38437,0.0
21372,1.0
15623,1.0
36940,0.0
12742,0.0
24476,1.0
32510,1.0
16103,0.0
365,0.0
2103,1.0
20143,0.0
33457,0.0
35959,0.0
19259,0.0
42500,1.0
16034,1.0
25183,1.0
20884,0.0
1093,0.0
39486,0.0
48221,1.0
29063,0.0
16544,1.0
20324,0.0
37701,1.0
10006,0.0
24031,0.0
43395,1.0
33998,1.0
7957,0.0
27526,0.0
47284,1.0
37019,0.0
22495,0.0
31709,0.0
22588,1.0
27869,0.0
37102,1.0
31455,1.0
7485,0.0
4886,1.0
33625,1.0
6539,1.0
18945,0.0
27216,1.0
21839,1.0
36046,0.0
43307,0.0
41609,1.0
10973,1.0
1629,0.0
10625,1.0
33722,1.0
38712,0.0
16999,0.0
39178,1.0
19275,1.0
47445,0.0
15935,1.0
17374,1.0
47993,0.0
45548,1.0
44672,0.0
11705,0.0
35740,1.0
34693,1.0
35710,1.0
35931,1.0
21062,0.0
24255,0.0
11763,0.0
11577,0.0
35622,1.0
32172,1.0
34660,0.0
16633,1.0
21639,1.0
48344,0.0
13006,1.0
670,0.0
47719,0.0
42239,0.0
33665,1.0
3306,1.0
43626,1.0
27769,0.0
2890,1.0
22387,1.0
45264,1.0
27197,0.0
22335,0.0
8397,0.0
14162,1.0
26946,0.0
33402,0.0
22463,0.0
24565,0.0
36945,0.0
37548,0.0
11312,1.0
30835,0.0
10531,1.0
27374,1.0
2763,0.0
46314,1.0
11999,0.0
41153,1.0
23185,0.0
42215,1.0
34872,0.0
3764,1.0
4234,0.0
4994,0.0
29100,1.0
37825,1.0
4434,1.0
11676,0.0
717,1.0
29894,1.0
6773,0.0
46467,1.0
10738,1.0
27048,1.0
42581,1.0
42056,0.0
39579,1.0
36661,1.0
9359,1.0
30075,1.0
10655,0.0
30698,0.0
36468,0.0
40142,1.0
32130,1.0
39082,1.0
12816,1.0
192,0.0
30009,1.0
6160,1.0
19071,1.0
37158,0.0
27964,1.0
4927,1.0
28916,1.0
5552,1.0
10799,1.0
45544,1.0
12207,1.0
47527,1.0
5618,1.0
30049,1.0
25521,1.0
44668,1.0
37865,0.0
35010,1.0
36320,1.0
19389,0.0
19744,1.0
15534,1.0
8328,0.0
43370,0.0
37275,1.0
3453,1.0
31870,0.0
26829,0.0
29345,1.0
24690,0.0
45115,0.0
21113,1.0
23501,1.0
41458,0.0
7081,1.0
31135,0.0
30954,1.0
4733,0.0
41680,1.0
13045,0.0
47404,1.0
47301,1.0
5520,0.0
32115,1.0
23199,1.0
35468,1.0
1700,1.0
27518,0.0
6968,0.0
16322,1.0
44573,1.0
26884,0.0
27253,1.0
47436,1.0
46075,0.0
18978,1.0
17413,1.0
136,1.0
23408,1.0
30816,1.0
11087,1.0
19238,0.0
15721,0.0
1200,1.0
38889,1.0
26147,1.0
45382,1.0
30444,1.0
6296,0.0
14387,0.0
32828,1.0
21225,1.0
26935,0.0
11707,0.0
2187,0.0
32963,0.0
12356,1.0
35436,0.0
45913,1.0
25500,1.0
5103,1.0
13652,1.0
31781,1.0
41080,1.0
30449,1.0
46641,0.0
35842,0.0
25398,0.0
7296,1.0
8003,1.0
26711,0.0
29493,1.0
44491,0.0
41094,0.0
45751,0.0
31957,0.0
23299,0.0
47568,0.0
5668,1.0
38506,0.0
28273,0.0
43427,1.0
18425,0.0
5307,0.0
4458,1.0
46033,1.0
19642,1.0
12855,1.0
18257,0.0
27172,0.0
19296,0.0
43803,1.0
38256,0.0
16678,1.0
8024,0.0
24170,1.0
43516,1.0
23248,1.0
16873,1.0
33458,0.0
30471,1.0
16986,1.0
10103,1.0
45990,1.0
869,1.0
34761,0.0
10626,1.0
14924,1.0
7610,0.0
5283,0.0
4370,1.0
26149,1.0
26249,1.0
34397,1.0
12625,0.0
1551,1.0
20810,1.0
48382,1.0
27586,1.0
8252,0.0
10442,1.0
44779,0.0
5039,0.0
47553,1.0
21869,1.0
22520,1.0
37887,1.0
30131,0.0
1134,1.0
24944,0.0
10278,0.0
10451,1.0
4017,0.0
10409,0.0
25640,1.0
35192,1.0
859,0.0
29943,1.0
24473,1.0
2426,0.0
3676,1.0
29315,1.0
29038,0.0
7674,1.0
19874,1.0
16753,1.0
37705,0.0
5285,0.0
8367,0.0
30981,0.0
15596,0.0
11336,0.0
11683,0.0
1920,0.0
82,1.0
17200,1.0
13318,1.0
42051,1.0
37164,1.0
41243,1.0
18845,1.0
27491,0.0
1813,1.0
2994,1.0
37525,1.0
42137,1.0
2642,0.0
9280,1.0
29084,1.0
36963,0.0
29231,0.0
12360,0.0
34510,1.0
16194,0.0
19233,0.0
30109,1.0
16193,0.0
26990,1.0
36322,1.0
29267,0.0
16346,1.0
22547,0.0
30949,1.0
29340,1.0
28890,0.0
32182,1.0
44366,0.0
4117,1.0
22693,1.0
10825,0.0
5755,0.0
41167,1.0
14114,1.0
46734,0.0
39930,1.0
28230,0.0
14256,1.0
25917,0.0
30020,1.0
16901,0.0
10561,1.0
32969,0.0
38556,0.0
25991,1.0
29240,0.0
15166,1.0
23580,1.0
22931,1.0
37623,1.0
47010,0.0
15950,1.0
3765,1.0
25027,0.0
7846,1.0
12253,1.0
26049,1.0
21205,0.0
16402,0.0
19488,1.0
887,0.0
39029,0.0
23620,0.0
6989,1.0
38811,1.0
19552,0.0
1424,1.0
32026,1.0
26500,1.0
21515,1.0
112,0.0
40928,1.0
7291,1.0
16199,1.0
37327,1.0
11442,1.0
21074,1.0
41334,0.0
43526,0.0
20452,0.0
20792,0.0
17266,1.0
19477,1.0
27798,1.0
16835,1.0
3731,1.0
1481,1.0
4986,1.0
35531,1.0
13794,0.0
40893,1.0
1855,1.0
33767,1.0
389,0.0
39194,1.0
18624,1.0
10578,1.0
38055,1.0
17376,1.0
4997,0.0
20306,0.0
19356,0.0
27962,1.0
23255,0.0
14211,1.0
4769,1.0
26400,1.0
43833,0.0
4173,1.0
18919,1.0
47355,1.0
34675,1.0
24618,1.0
41328,1.0
6033,1.0
7619,0.0
33919,1.0
19555,0.0
9689,1.0
39874,1.0
46986,1.0
37055,0.0
34998,0.0
18287,0.0
25675,1.0
41520,1.0
36176,1.0
1538,0.0
35060,0.0
42291,1.0
1363,1.0
21644,0.0
18908,1.0
680,0.0
13050,1.0
36432,1.0
33276,1.0
32934,0.0
406,0.0
23749,1.0
7263,1.0
20238,1.0
29783,1.0
29566,1.0
33872,1.0
12067,0.0
38078,1.0
45146,0.0
32920,1.0
22963,0.0
22063,0.0
28483,0.0
2832,1.0
27128,1.0
43733,0.0
44393,0.0
3551,1.0
46588,1.0
12541,1.0
31486,1.0
30881,1.0
3273,1.0
15088,0.0
48054,1.0
24885,1.0
28884,0.0
5141,1.0
27127,1.0
20195,1.0
36218,1.0
30106,1.0
23064,0.0
35517,0.0
22412,0.0
26564,0.0
19624,1.0
48162,1.0
20466,1.0
12251,1.0
11580,0.0
19540,1.0
22918,1.0
42633,1.0
34148,0.0
25275,1.0
3832,1.0
37544,1.0
37726,0.0
47933,1.0
43884,1.0
23155,0.0
6614,1.0
27056,1.0
16673,1.0
19459,1.0
12265,1.0
10775,0.0
19991,1.0
30908,1.0
14270,1.0
44314,1.0
25966,1.0
15042,0.0
16654,0.0
31555,1.0
20954,1.0
28152,0.0
13869,1.0
16998,0.0
28783,1.0
42351,1.0
39464,1.0
20700,0.0
35948,0.0
8275,0.0
43798,0.0
2179,1.0
4557,1.0
7812,1.0
39065,0.0
23854,1.0
14534,0.0
33467,0.0
1132,0.0
2871,0.0
12996,1.0
19164,1.0
34540,1.0
43361,0.0
25792,0.0
45063,1.0
9256,0.0
12602,1.0
32598,1.0
30099,0.0
24729,0.0
15417,1.0
1105,0.0
10195,1.0
4956,0.0
41075,0.0
19149,0.0
3696,0.0
40546,0.0
33396,1.0
35219,0.0
46119,1.0
27228,0.0
20127,1.0
2176,0.0
25242,1.0
19702,0.0
40695,1.0
23816,0.0
2787,0.0
1196,0.0
37212,0.0
47982,1.0
5722,1.0
9135,1.0
43463,0.0
18753,0.0
4967,0.0
18601,0.0
43178,1.0
19710,1.0
48147,0.0
22601,0.0
18852,1.0
27691,0.0
41045,0.0
22357,1.0
36435,0.0
31312,0.0
21542,0.0
23360,1.0
10211,1.0
36191,1.0
10717,1.0
8199,1.0
18793,1.0
19596,1.0
46606,1.0
5366,0.0
2895,0.0
24820,0.0
14122,1.0
29290,0.0
34064,1.0
28001,1.0
44939,1.0
33650,0.0
30873,1.0
31030,0.0
38870,0.0
47809,1.0
41316,1.0
21642,1.0
10685,1.0
15449,1.0
7866,1.0
30527,1.0
31279,0.0
48322,1.0
12867,0.0
13979,0.0
42506,0.0
26956,1.0
28399,0.0
8811,1.0
27882,0.0
11691,0.0
43527,0.0
1116,0.0
38405,1.0
37853,1.0
1757,1.0
44254,0.0
44927,0.0
43309,1.0
31433,0.0
39121,0.0
47273,0.0
27076,1.0
48383,1.0
19167,1.0
27045,0.0
11185,0.0
34464,1.0
5939,0.0
42736,0.0
36081,1.0
14824,0.0
42552,1.0
9915,0.0
23989,0.0
32983,1.0
33840,0.0
7006,0.0
13379,1.0
41420,1.0
32082,1.0
31226,0.0
32793,0.0
11704,0.0
43369,0.0
38458,1.0
42512,0.0
47448,0.0
12721,0.0
9171,0.0
33398,1.0
24968,1.0
21607,0.0
41475,1.0
33870,1.0
31131,0.0
21729,0.0
27233,1.0
2204,1.0
41448,0.0
44245,0.0
11308,1.0
13767,1.0
27606,0.0
4426,0.0
20936,0.0
20963,0.0
33487,0.0
6155,0.0
20093,1.0
4025,0.0
40992,0.0
17908,1.0
30431,0.0
20447,1.0
30116,1.0
32245,1.0
3866,1.0
2745,0.0
11867,0.0
43111,1.0
10704,0.0
11950,1.0
20307,0.0
26853,0.0
19643,1.0
1401,1.0
31128,0.0
24087,1.0
46707,0.0
34926,0.0
41346,1.0
24472,1.0
17058,0.0
31881,1.0
37261,0.0
39779,1.0
42965,0.0
36609,0.0
18199,1.0
20132,1.0
28172,1.0
2100,1.0
34441,0.0
10293,0.0
26672,1.0
7480,0.0
14562,1.0
44661,1.0
44283,0.0
8547,0.0
16923,1.0
19604,0.0
30499,1.0
47858,0.0
18135,1.0
20360,1.0
18156,1.0
42156,1.0
10860,1.0
34773,0.0
30154,0.0
48222,1.0
15887,0.0
15233,0.0
26654,0.0
27364,0.0
13324,1.0
20456,0.0
9083,0.0
38861,0.0
40703,0.0
22161,1.0
1519,1.0
1378,1.0
25599,1.0
15206,0.0
22005,0.0
17508,0.0
1316,1.0
5842,0.0
39890,0.0
16211,0.0
12820,0.0
5832,1.0
9821,0.0
28099,0.0
24427,1.0
29796,1.0
15372,1.0
33002,0.0
12180,0.0
28694,1.0
6318,1.0
23478,1.0
34716,1.0
39129,1.0
32441,1.0
47296,1.0
25682,0.0
43148,1.0
16209,0.0
5571,1.0
37291,0.0
5793,0.0
5738,0.0
19008,0.0
41627,1.0
5276,1.0
15275,0.0
35205,0.0
22440,1.0
14087,0.0
27990,1.0
22736,0.0
26917,0.0
3167,0.0
31897,0.0
24142,0.0
14027,1.0
7016,1.0
37713,1.0
15649,1.0
12237,1.0
28278,1.0
5590,1.0
33996,1.0
18691,1.0
31566,0.0
14743,1.0
16237,1.0
39323,1.0
15373,1.0
12145,1.0
25235,1.0
1589,1.0
24035,1.0
38333,1.0
23071,1.0
7190,0.0
16566,1.0
10576,0.0
23864,0.0
34324,1.0
22173,0.0
15592,0.0
48004,1.0
35548,0.0
36469,1.0
38454,1.0
4727,1.0
17622,1.0
2951,1.0
35323,0.0
30622,0.0
10350,0.0
39233,0.0
40123,1.0
15717,0.0
12449,0.0
46609,1.0
15271,1.0
5185,0.0
22031,1.0
8549,1.0
28220,0.0
21793,1.0
10207,1.0
44716,1.0
1381,1.0
8605,1.0
21281,1.0
11528,0.0
10433,0.0
41216,0.0
7295,1.0
8068,1.0
12935,1.0
42727,0.0
20620,0.0
9764,1.0
32792,0.0
3363,1.0
12866,0.0
10886,1.0
11590,1.0
47386,1.0
19225,1.0
12306,1.0
20536,1.0
15906,0.0
39105,1.0
17611,1.0
276,1.0
12413,1.0
36674,1.0
5845,0.0
36188,0.0
27103,0.0
24566,0.0
26910,0.0
24045,0.0
25518,1.0
2490,1.0
14482,1.0
36703,1.0
15072,1.0
2384,1.0
39852,1.0
34631,0.0
19503,1.0
33132,0.0
41862,1.0
28398,0.0
45266,0.0
45087,1.0
18354,1.0
28753,1.0
3802,1.0
30386,0.0
36593,1.0
12991,1.0
20878,1.0
45277,1.0
13527,0.0
28064,0.0
7269,0.0
38115,1.0
40697,1.0
12982,0.0
7166,0.0
29535,0.0
38635,0.0
37529,0.0
882,1.0
557,1.0
1960,1.0
25552,1.0
7684,1.0
16859,0.0
26086,1.0
44789,0.0
28308,1.0
10485,1.0
19595,1.0
3630,1.0
24842,0.0
1140,1.0
10238,1.0
26485,1.0
43171,1.0
25232,1.0
14852,0.0
1307,0.0
12452,1.0
19218,1.0
9429,1.0
34919,1.0
19554,0.0
46125,1.0
13283,0.0
26762,1.0
37772,0.0
15996,1.0
25879,0.0
30654,0.0
34395,1.0
19840,0.0
9714,0.0
358,0.0
138,0.0
43949,0.0
9569,1.0
10582,0.0
5498,1.0
21300,0.0
8556,1.0
10913,1.0
1932,0.0
42261,1.0
39919,0.0
36575,1.0
34704,0.0
5619,1.0
14973,1.0
20538,1.0
25372,1.0
18800,0.0
6344,1.0
6139,1.0
785,1.0
30403,1.0
27734,1.0
31778,1.0
8036,0.0
8315,1.0
6313,1.0
2169,0.0
14138,0.0
18693,1.0
26417,1.0
11826,1.0
25833,0.0
6591,1.0
37226,0.0
7597,1.0
42138,1.0
24323,1.0
4652,1.0
28226,0.0
33210,1.0
42359,0.0
7069,0.0
5744,1.0
17438,0.0
29504,1.0
26039,0.0
11951,0.0
929,1.0
8767,1.0
11120,0.0
28797,0.0
44014,1.0
45383,1.0
44179,1.0
18990,0.0
21312,1.0
26167,1.0
39332,1.0
47850,0.0
40603,1.0
22967,1.0
36129,1.0
47631,1.0
10233,0.0
15434,0.0
16743,0.0
3134,0.0
39758,0.0
46198,1.0
18626,1.0
34591,1.0
42849,0.0
28011,0.0
36027,1.0
10213,1.0
36788,1.0
46978,1.0
24950,1.0
36268,1.0
17514,1.0
13749,0.0
10516,0.0
34587,1.0
38392,0.0
46054,0.0
39832,1.0
9342,1.0
12336,0.0
37437,0.0
9428,0.0
38244,0.0
46896,1.0
1998,1.0
24364,0.0
34624,1.0
2282,1.0
28939,0.0
28669,1.0
13392,1.0
22785,1.0
27997,1.0
6031,0.0
33154,0.0
30373,0.0
34396,1.0
11777,1.0
40486,1.0
11381,1.0
4658,0.0
12497,1.0
9101,1.0
10058,0.0
34610,0.0
36636,0.0
37822,1.0
5889,0.0
14376,1.0
24306,0.0
47220,0.0
16715,0.0
29808,1.0
46045,1.0
33703,1.0
34542,1.0
16977,1.0
24995,0.0
17373,1.0
38211,1.0
23377,1.0
3760,1.0
35820,1.0
13654,0.0
13146,0.0
37383,1.0
3321,1.0
46131,1.0
22432,0.0
3311,0.0
45507,0.0
44363,1.0
44199,1.0
17740,1.0
21386,1.0
34285,1.0
22207,1.0
4492,1.0
3112,1.0
33623,1.0
5463,1.0
22760,1.0
27005,1.0
5482,1.0
12605,1.0
3828,0.0
37465,0.0
29075,0.0
37418,1.0
17543,0.0
43056,1.0
21180,1.0
5808,1.0
5410,0.0
30119,0.0
2800,1.0
42604,1.0
24000,1.0
29033,1.0
40583,0.0
4378,1.0
41689,1.0
28933,1.0
6716,0.0
26512,0.0
2261,0.0
40197,0.0
20389,0.0
32327,1.0
42752,1.0
11190,1.0
17569,1.0
193,0.0
8770,1.0
30795,0.0
33539,1.0
31259,0.0
43355,1.0
17862,1.0
18230,1.0
28803,1.0
12466,1.0
30483,0.0
24370,1.0
14567,0.0
16789,1.0
47857,0.0
26649,1.0
42856,1.0
6317,1.0
44619,1.0
6581,1.0
26955,1.0
34215,0.0
32174,0.0
33110,0.0
23852,1.0
20961,1.0
9168,0.0
30600,1.0
19900,1.0
7368,1.0
2044,1.0
7156,1.0
16288,0.0
7851,1.0
42946,0.0
30462,1.0
1492,1.0
46281,0.0
778,0.0
9277,0.0
35292,1.0
21174,1.0
5374,0.0
40572,1.0
16232,0.0
8259,1.0
5827,1.0
32808,0.0
26957,1.0
32698,1.0
11240,1.0
29492,1.0
11639,0.0
31655,0.0
14140,0.0
34228,0.0
4493,1.0
29304,1.0
13686,0.0
13947,1.0
11002,1.0
7230,1.0
28365,1.0
21778,1.0
19330,1.0
46462,1.0
18351,0.0
8472,0.0
42864,1.0
8787,1.0
22010,0.0
38429,0.0
15037,1.0
9031,0.0
20980,0.0
2659,0.0
141,1.0
2597,1.0
6701,0.0
17761,0.0
2454,1.0
22746,0.0
7418,1.0
10449,1.0
29516,0.0
44898,0.0
45865,0.0
16843,0.0
8179,0.0
28276,1.0
9528,0.0
6370,1.0
37396,1.0
22424,0.0
33209,1.0
41814,0.0
36598,0.0
47679,0.0
28795,1.0
38547,0.0
39112,0.0
1958,1.0
155,1.0
10487,1.0
37346,0.0
1089,1.0
22433,0.0
27516,0.0
12576,1.0
9122,0.0
32602,0.0
40718,0.0
11101,1.0
18058,1.0
6980,1.0
6416,0.0
11439,1.0
18710,1.0
33866,1.0
5433,1.0
13230,1.0
6450,1.0
45096,0.0
43553,1.0
18099,1.0
25556,1.0
30112,0.0
24765,0.0
25817,1.0
20215,1.0
36116,1.0
47622,1.0
587,0.0
9346,1.0
45656,1.0
43732,1.0
21953,0.0
30930,1.0
645,0.0
30129,1.0
23172,1.0
24217,1.0
26515,0.0
36632,0.0
26819,0.0
43360,0.0
9752,1.0
8004,1.0
20095,1.0
26170,0.0
1529,0.0
33691,1.0
31852,1.0
47193,0.0
39951,0.0
44918,0.0
15149,0.0
2591,0.0
5906,1.0
11205,1.0
39901,1.0
2307,1.0
25188,0.0
20074,1.0
33380,1.0
23551,1.0
43936,0.0
6629,0.0
1898,0.0
13937,1.0
282,1.0
258,0.0
37711,1.0
19206,1.0
11531,1.0
19909,0.0
29139,1.0
37991,0.0
2285,1.0
22447,0.0
40846,1.0
21038,0.0
21384,1.0
6710,0.0
33243,1.0
6411,0.0
2551,1.0
29450,1.0
6852,1.0
32658,1.0
38314,1.0
13489,1.0
18658,0.0
41971,1.0
25643,1.0
20354,0.0
16280,1.0
34881,0.0
29118,0.0
39961,1.0
6823,1.0
27624,0.0
781,0.0
14939,1.0
18133,1.0
30932,1.0
10983,1.0
6519,1.0
5774,1.0
30933,1.0
30573,1.0
9283,1.0
9369,0.0
12819,0.0
18708,1.0
43039,1.0
37823,1.0
10800,1.0
47205,1.0
1727,1.0
16994,1.0
4666,1.0
30651,0.0
27733,0.0
12722,0.0
30575,0.0
11407,0.0
97,1.0
3137,0.0
14357,1.0
17921,1.0
13140,1.0
12485,0.0
1633,1.0
21008,1.0
45232,0.0
18474,0.0
23481,1.0
6171,1.0
7521,1.0
33340,1.0
32316,0.0
9879,0.0
47276,1.0
19446,1.0
23017,1.0
47724,0.0
45884,0.0
7345,1.0
6304,0.0
45864,0.0
47739,0.0
29055,1.0
22360,1.0
18322,1.0
46383,1.0
47563,1.0
28228,1.0
20644,0.0
5432,1.0
22669,0.0
45651,1.0
2539,1.0
46601,1.0
41903,1.0
46937,0.0
7927,1.0
14289,1.0
31358,1.0
32262,1.0
46032,1.0
36768,0.0
15892,1.0
18681,1.0
2643,0.0
30314,1.0
5347,1.0
30508,0.0
41800,0.0
32972,1.0
7896,0.0
9833,0.0
28047,1.0
32591,1.0
17015,0.0
8461,0.0
19675,1.0
34742,0.0
37766,1.0
46164,1.0
9557,0.0
27037,0.0
37481,1.0
9067,1.0
1431,0.0
13975,1.0
7736,1.0
37051,0.0
7531,1.0
13493,1.0
42821,0.0
29312,1.0
5105,1.0
15078,1.0
26201,0.0
25279,1.0
2096,0.0
7999,1.0
29252,1.0
16370,1.0
5017,0.0
25122,1.0
17833,0.0
23284,0.0
18994,1.0
18284,1.0
24570,1.0
32373,1.0
6397,1.0
42845,0.0
28272,0.0
8329,0.0
41796,1.0
3471,0.0
14472,1.0
18509,1.0
30254,0.0
18394,1.0
30447,1.0
34051,0.0
45253,1.0
10028,1.0
27386,1.0
25051,1.0
19194,1.0
1651,1.0
33598,0.0
33937,0.0
10720,1.0
28854,0.0
5469,0.0
10258,0.0
43934,0.0
37861,0.0
21817,0.0
541,1.0
12693,1.0
3390,0.0
44848,1.0
43922,1.0
28731,0.0
16029,0.0
43543,1.0
36727,1.0
27523,0.0
6643,0.0
23225,1.0
16087,0.0
3586,1.0
29197,1.0
36060,1.0
43590,0.0
27766,0.0
45688,1.0
37804,1.0
38659,1.0
26661,1.0
13109,1.0
46833,0.0
23705,1.0
1013,0.0
18313,1.0
9596,1.0
34947,0.0
17081,1.0
23762,1.0
12087,0.0
5110,1.0
15379,1.0
40372,1.0
19873,1.0
13944,1.0
35851,0.0
10805,1.0
19033,1.0
43241,1.0
37900,1.0
31656,0.0
11329,0.0
14042,1.0
14566,0.0
39213,0.0
34196,1.0
3081,0.0
2520,1.0
44522,0.0
46711,1.0
38787,1.0
16832,0.0
25860,0.0
36495,1.0
22663,0.0
29806,1.0
9496,1.0
39019,1.0
5926,0.0
29725,0.0
16406,1.0
18450,0.0
18037,1.0
8894,1.0
1376,1.0
1724,1.0
27044,0.0
43285,1.0
29739,1.0
20567,1.0
36850,1.0
44638,0.0
45268,0.0
19921,1.0
28444,0.0
43541,1.0
20714,1.0
42719,1.0
14571,1.0
17030,1.0
33069,1.0
14215,0.0
15997,1.0
